t-model-nmf	fix-model-nmf	jppcf
0.359269978439	0.376592889037	0.349690955504
0.339149114974	0.229958272522	0.323103380289
0.375937565567	0.17082912502	0.383156743956
0.321212998034	0.139864607068	0.328798472568
0.291899601524	0.250323440901	0.28513650486
0.263382085809	0.089926929543	0.269094852081
0.257770021103	0.0864673577341	0.264137338599
0.242916106797	0.0716609871128	0.248427775041
0.224189323056	0.0845225892824	0.218205923336
0.197273888631	0.0910110840965	0.202665622512
0.232038511916	0.0792299439554	0.22330173251
0.271936129502	0.0832593685877	0.236976052052
0.312826501369	0.110537132253	0.306901256301
0.304276934728	0.096274963456	0.318883304517
0.314712801248	0.117845893312	0.306134056512
0.294651280024	0.129534087337	0.306145057123
0.282291908975	0.166197136063	0.317151161097
0.190570378389	0.151489026903	0.226044959435
