t-model-nmf	fix-model-nmf	jppcf
0.865196078431	0.849989995998	0.848005869014
0.84268870347	0.894245835186	0.812350718941
0.789986884584	0.837813822242	0.82028166043
0.773074137062	0.827067586294	0.825929075334
0.690662434713	0.800881841502	0.683494144318
0.722542412523	0.72784911095	0.717842817651
0.698766857578	0.694144365896	0.7028671234
0.676893414952	0.643209090157	0.71147500323
0.665834596599	0.655126530698	0.709285033779
0.684082519032	0.651286411937	0.697998126935
0.651105412306	0.637734023023	0.670811331078
0.676798546357	0.666674622851	0.690870477488
0.702037592173	0.728513246187	0.671005471789
0.599151785714	0.751130952381	0.679880952381
0.665064588631	0.73714060179	0.683000474402
0.643835616438	0.704337899543	0.746575342466
0.677083333333	0.833333333333	0.805555555556
0.575757575758	0.628787878788	0.727272727273
