t-model-nmf	fix-model-nmf	jppcf
0.26081432573	0.258366680005	0.278224623183
0.297358869072	0.248800456956	0.280537421849
0.382639041749	0.252934153888	0.397570438037
0.345671138826	0.238627488032	0.334002582514
0.223111711442	0.174587901731	0.209767249198
0.301885934091	0.104873781168	0.30148906417
0.261808166068	0.102840817373	0.274073258815
0.247181966999	0.109801787178	0.261996345036
0.224671597878	0.0943527321227	0.259269876595
0.206966600302	0.127865913311	0.209746906224
0.225160557312	0.101702801315	0.233692411996
0.24559020809	0.110627680628	0.272341165576
0.305862301276	0.17938623349	0.306582064501
0.25224702381	0.141875	0.332410714286
0.235729062162	0.182621165105	0.261585901713
0.207762557078	0.297945205479	0.244292237443
0.229166666667	0.190972222222	0.34375
0.340909090909	0.113636363636	0.363636363636
