t-model-nmf	fix-model-nmf	jppcf
0.955182072829	0.955182072829	0.966386554622
0.895007342144	0.947014194812	0.88902349486
0.831981436642	0.938756053269	0.882869249395
0.800524376417	0.909674981104	0.873804799698
0.769090778661	0.876864103524	0.763017314429
0.795594634047	0.834856798786	0.79356560734
0.792516474208	0.827227689048	0.794694824215
0.745469053978	0.781222131428	0.799975564449
0.76000154797	0.772400862355	0.785751772121
0.774580768513	0.782783501863	0.784861091868
0.757297628128	0.765771811507	0.76151951914
0.764293282087	0.803100726924	0.773690568249
0.785047247585	0.844573259461	0.806747559196
0.640401785714	0.890669642857	0.7915625
0.730360934183	0.839348903043	0.784652714589
0.7100456621	0.836757990868	0.808219178082
0.6875	0.9375	0.8125
0.621212121212	0.969696969697	0.772727272727
