t-model-nmf	fix-model-nmf	jppcf
0.487371780168	0.477859667667	0.473169674268
0.474912474893	0.356591573442	0.44559981551
0.420267161685	0.212469140435	0.422062682571
0.467313603526	0.260369431589	0.472814077563
0.532932147818	0.457561583489	0.530860547704
0.544279321222	0.163882574328	0.543651296551
0.528821094594	0.185357697776	0.538370034736
0.512269903639	0.137327360108	0.509794573847
0.49281208432	0.124215744334	0.477024289242
0.453838281113	0.147109713938	0.449285691171
0.495073006697	0.110485594219	0.48337484406
0.516725165237	0.122459715067	0.511570207354
0.49258180263	0.185331218703	0.489839934318
0.548923710587	0.246510238723	0.544595578018
0.530735084328	0.274400297695	0.5261730289
0.463122609845	0.247418233382	0.444576567481
0.623903932335	0.344377076023	0.632454066941
0.338741987179	0.251634473253	0.350579376211
