t-model-nmf	fix-model-nmf	jppcf
0.880952380952	0.901960784314	0.914565826331
0.900839102161	0.976749877631	0.936039437802
0.839512711864	0.940521589992	0.902527239709
0.84794973545	0.90928760393	0.911668556311
0.791294811467	0.878585182674	0.787619408104
0.836242240495	0.845229374402	0.842601904623
0.832003727007	0.822551036108	0.835460820692
0.787906554702	0.789346709475	0.809016004495
0.79844480822	0.787490532601	0.815308624968
0.807645759655	0.76588219771	0.796424617213
0.794733571724	0.758878922345	0.801477506355
0.841865074659	0.811761533379	0.830179439738
0.880480740131	0.818217882755	0.866854330859
0.87150297619	0.870342261905	0.885416666667
0.916287534122	0.839389732702	0.934334243251
