t-model-nmf	fix-model-nmf	jppcf
0.478088631764	0.492245610055	0.465734385614
0.486859389885	0.420443645838	0.460088544382
0.522610838128	0.362060834895	0.511628425988
0.475048950544	0.310877047673	0.457386097446
0.493643582212	0.464006239869	0.491249167301
0.462725303204	0.243086595495	0.465912932742
0.43653667155	0.247274901371	0.441764922294
0.415416011114	0.232574179463	0.446931084153
0.418089354663	0.217857843728	0.439807190541
0.400034459816	0.239543461805	0.404292983805
0.407490501325	0.217282235188	0.4232063729
0.426023226226	0.215436408753	0.425910051336
0.448574857417	0.239638909328	0.456523939138
0.374212353937	0.199049484142	0.398253166657
0.39641687098	0.252365866598	0.411802256774
0.340068899787	0.274190996555	0.403127359034
0.323574438726	0.23713323279	0.378525291629
0.223590131872	0.21532003055	0.350531157992
