t-model-nmf	fix-model-nmf	jppcf
0.140625607348	0.12071088408	0.588462602244
0.479585198125	0.418581751858	0.501721384716
0.315016366117	0.237345358407	0.525398619413
0.37569310811	0.18170236685	0.457323523748
0.375187504947	0.164585919893	0.423585845465
0.0520557329769	0.14387671815	0.485335629043
0.0572761544012	0.144681367244	0.456011002886
0.0810296125619	0.236812596006	0.509545144223
0.05	0.225	0.416666666667
