t-model-nmf	fix-model-nmf	jppcf
0.886554621849	0.901960784314	0.922969187675
0.921439060206	0.97503671072	0.9368156073
0.847417271994	0.933856115636	0.897447538337
0.844113756614	0.892846119929	0.908257747543
0.798552949166	0.880232250521	0.79281845393
0.834803771071	0.847382779908	0.84818683938
0.829997152938	0.808200670964	0.819732606925
0.771761498894	0.773734511556	0.807638142781
0.79991016724	0.792428019128	0.821677240635
0.798290622449	0.771152124628	0.811018491193
0.801456335118	0.763626360024	0.813154691086
0.842049778079	0.803315456404	0.812981957541
0.883437939973	0.821458228682	0.856673948051
0.880044642857	0.884568452381	0.892857142857
0.900212314225	0.818751665885	0.924628450106
0.906392694064	0.856164383562	0.904109589041
0.90625	0.864583333333	0.9375
0.848484848485	0.795454545455	0.954545454545
