t-model-nmf	fix-model-nmf	jppcf
0.950017555631	0.959855608617	0.934942682067
0.930315067629	0.903717572102	0.909173657359
0.897182797342	0.864820084146	0.895308109834
0.923286377118	0.862398282353	0.911586362359
0.842905639004	0.863837742727	0.856188942882
0.880014717832	0.825399810421	0.862595152851
0.86441065608	0.780488383535	0.859531211258
0.832871072646	0.748586894976	0.851486018196
0.833353110139	0.722510616172	0.854401263923
0.841641799697	0.70840369083	0.844687218882
0.829857561867	0.710554526096	0.827374655673
0.855829077004	0.731667053116	0.831253897019
0.890153205409	0.808624610955	0.857027572785
0.939541025509	0.871809412647	0.905994695002
0.962260737215	0.881175727115	0.944378733572
0.946245059289	0.7895256917	0.918972332016
1.0	0.908918128655	1.0
0.877777777778	0.713333333333	0.94
0.0	0.0	0.0
