t-model-nmf	fix-model-nmf	jppcf
0.504863298735	0.522062365275	0.50486221601
0.530275457	0.394598007983	0.511591271663
0.443876396426	0.198417740227	0.442017323292
0.499742657004	0.257334893608	0.49386562237
0.61213517416	0.508888133481	0.621165489211
0.629582962335	0.17872562424	0.608546411712
0.606919354893	0.192533639529	0.617020175298
0.594983149623	0.163633968353	0.615384680126
0.596832112233	0.145064492042	0.600423752961
0.555650971319	0.177003783663	0.574129824391
0.591219843627	0.126941577898	0.583836452392
0.597590892296	0.145373835578	0.580706110578
0.55794749709	0.211528330917	0.532363086921
0.57113996716	0.264913707426	0.565863672728
0.575569937617	0.299987472265	0.525730300953
0.453895692489	0.182304063436	0.469606404984
0.660825860694	0.367170112008	0.672749197817
0.375	0.281546487679	0.375
