t-model-nmf	fix-model-nmf	jppcf
0.478813229068	0.477499804011	0.462524770093
0.443795803575	0.325257409818	0.451744490889
0.378395605259	0.161694421704	0.39016122889
0.440868068252	0.206715716005	0.449591750616
0.405100295404	0.354983154909	0.428328401098
0.44973414188	0.114061416116	0.443389373924
0.439704080001	0.1238072238	0.457428754671
0.399441494346	0.103250880231	0.424050772386
0.360511960154	0.112643185806	0.389476959202
0.321322093622	0.123133930428	0.327531822188
0.364188829793	0.0985276719767	0.376405057611
0.440094128912	0.103185522649	0.445828430422
0.473674515086	0.14235618259	0.468314987424
0.555916608751	0.226689090907	0.54107876619
0.495928078089	0.252316602667	0.464980529822
0.454022211093	0.187789903646	0.460336615956
0.620011319164	0.347346724482	0.64040291965
0.3875	0.306468906329	0.347462121212
