t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.140661950656	0.131069226534	0.564764643237	0.14029837379
0.481118647647	0.429677908362	0.517014118874	0.0805480117599
0.311443314366	0.249148211934	0.528424221075	0.0986073715875
0.379096089697	0.194836003455	0.470789051174	0.0728528086496
0.376957167467	0.179082024773	0.427416469806	0.0725074418196
0.0569320488855	0.157483524906	0.49856841768	0.0647654194401
0.071903867974	0.179892772052	0.483192998437	0.0515540228609
0.0982376685441	0.22113314315	0.499060614927	0.0277384947255
0.05	0.225	0.37380952381	0.075
