t-model-nmf	fix-model-nmf	jppcf
0.402135934507	0.402263769135	0.412971296631
0.405292295715	0.312140053912	0.40778693062
0.458880945879	0.242086142268	0.45155384645
0.420985288938	0.199551039143	0.408457679717
0.409699323534	0.353306169488	0.421001851694
0.386016689956	0.127934616235	0.404220148267
0.368608999073	0.12486934829	0.383444035836
0.352996022529	0.113221754019	0.381897424122
0.344228959193	0.104859256566	0.376096208498
0.318497816966	0.120893629305	0.33246287884
0.349174700588	0.096317541393	0.370575533282
0.368357446709	0.103583001564	0.37027043978
0.404477995644	0.136324314082	0.405503020022
0.321428012384	0.10846109749	0.358230714484
0.342872328718	0.148084552582	0.359457664549
0.298422370473	0.17478103882	0.332671234303
0.296776750709	0.165681269737	0.329117265149
0.173002399332	0.18052379405	0.266611367219
