t-model-nmf	fix-model-nmf	jppcf
0.870798319328	0.877801120448	0.889589169001
0.851830776715	0.88520501126	0.855760730755
0.825391628146	0.845704930663	0.816039327904
0.775025195263	0.813158226253	0.820582955404
0.698171631373	0.801399059732	0.707760192853
0.724994240567	0.750421678078	0.732670427103
0.722722172988	0.690552083942	0.70927353488
0.672255941018	0.637109710959	0.717288795076
0.703593316591	0.646479712711	0.731024244347
0.699675446805	0.637825521658	0.710378762595
0.682483213199	0.619164977792	0.705207409953
0.74225091931	0.674450621657	0.721354998414
0.776590368265	0.716058891357	0.721490096074
0.798318452381	0.766860119048	0.752708333333
0.824148604403	0.729627944596	0.819902319902
0.801369863014	0.746575342466	0.763698630137
0.8125	0.864583333333	0.854166666667
0.848484848485	0.659090909091	0.916666666667
