t-model-nmf	fix-model-nmf	jppcf
0.803877787351	0.791136384484	0.778285308117
0.752160783738	0.762572031999	0.715852413314
0.732914496262	0.751041257031	0.738713066959
0.706236007536	0.699797616341	0.703840581587
0.663138848075	0.723317891566	0.67023449525
0.640177526862	0.609173146339	0.652722364616
0.620508667334	0.588235205295	0.633174025488
0.587645633316	0.543808497461	0.64201868805
0.593128381309	0.498077209546	0.637364409602
0.598352196015	0.511173470249	0.630231358274
0.557857539525	0.488905567593	0.59488704216
0.607991646715	0.550498076719	0.624109960447
0.610724427726	0.603315622586	0.601972276573
0.531829922699	0.609217617547	0.572728589722
0.592498166842	0.639199604838	0.606555784757
0.498013121703	0.606026217953	0.62482827928
0.54330026455	0.645694444444	0.635753968254
0.497474747475	0.544466403162	0.552371541502
