t-model-nmf	fix-model-nmf	jppcf
0.876400560224	0.857913165266	0.865312791783
0.86040185566	0.871928402638	0.850193749626
0.795607711498	0.863920683836	0.821867433414
0.773316641471	0.806120874276	0.835293839758
0.714564768131	0.795155258474	0.701711438436
0.740840182209	0.734761763389	0.747047863864
0.721073731169	0.699510440438	0.705698197792
0.668793801244	0.647023536193	0.729544770046
0.716486769383	0.649587579701	0.736036017713
0.703339880613	0.632781949729	0.707423365157
0.687085404421	0.63400877198	0.69636818546
0.732423553747	0.67402834697	0.713000976089
0.770224826506	0.725847841449	0.745546958274
0.795089285714	0.771755952381	0.770982142857
0.819902319902	0.669070137223	0.805081153807
0.770547945205	0.784246575342	0.805936073059
0.836805555556	0.822916666667	0.847222222222
0.848484848485	0.651515151515	0.939393939394
