t-model-nmf	fix-model-nmf	jppcf
0.894957983193	0.866666666667	0.918767507003
0.909754562618	0.959312285854	0.935861128592
0.837252824859	0.951937046005	0.904888014528
0.83600718065	0.901752645503	0.914232174351
0.798217934603	0.875686133977	0.78586728065
0.837162344903	0.85365985449	0.8396422938
0.830193805717	0.829029439007	0.812669223947
0.763048762172	0.776990925955	0.80916046761
0.796255157227	0.772368741296	0.816484872051
0.811731341239	0.746428920078	0.802702128303
0.79821282494	0.762932272588	0.799740648675
0.847284501843	0.791679107561	0.823722852252
0.885405475983	0.820781744705	0.851411121366
0.871651785714	0.878482142857	0.886979166667
