t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.0979257018556	0.0935487058403	0.486018594009	0.486063162353
0.321403069706	0.286154903835	0.366508640491	0.354151840614
0.206345831077	0.174104906162	0.410940514732	0.395844324138
0.229668883267	0.116063356613	0.324779651678	0.31293170785
0.217275709897	0.114065711832	0.276141672102	0.27649478952
0.029291898928	0.131021413185	0.380729116543	0.365117401473
0.0526354685586	0.183057622519	0.397708733521	0.397720926883
0.104582266598	0.250797277692	0.462948156682	0.463596902202
0.15	0.25	0.5	0.45
