t-model-nmf	fix-model-nmf	jppcf
0.495654264472	0.49640681689	0.490485409733
0.470405443538	0.341620061013	0.454249667999
0.400024289781	0.161084207892	0.397590971861
0.459379574672	0.219565996914	0.4624172652
0.435980145542	0.376400052548	0.444185869721
0.481360555053	0.127592482879	0.473486415426
0.461064604274	0.130552600335	0.49197437951
0.435630655469	0.11050282619	0.447166218748
0.397556381931	0.124172146112	0.419621527986
0.348825830616	0.140833459973	0.358360739281
0.398551632544	0.10479154768	0.414441922948
0.45724941647	0.104598695556	0.469248002112
0.487887236056	0.1572690801	0.500456651841
0.56314216579	0.212553689339	0.540288510944
0.505129681566	0.251692155086	0.468015531932
0.465606849857	0.170512057495	0.463351237648
0.659772102897	0.38262150276	0.596113289891
0.311904761905	0.230425861401	0.334523809524
