t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.129414692534	0.128882922109	0.540168702237	0.610167458767
0.444546356965	0.407870923847	0.493089573118	0.558046226773
0.2839338257	0.22616480931	0.492257430028	0.571654997638
0.349121632204	0.174357686519	0.431848293034	0.518560674955
0.34208116205	0.163209892939	0.383918004695	0.4923211494
0.0575832158246	0.145719925671	0.471143167595	0.530773657725
0.0709339859995	0.178365553062	0.468577171948	0.499997693452
0.094550306017	0.218711750711	0.48355232412	0.514735436264
0.05	0.201162790698	0.368279569892	0.390773243839
