t-model-nmf	fix-model-nmf	jppcf
0.529640768137	0.533872192451	0.517650941316
0.532069201104	0.391605840647	0.501580951212
0.448251014388	0.212345687728	0.45200600686
0.495996788137	0.27136776216	0.498171950111
0.615167987716	0.505248647216	0.614650662763
0.621849697444	0.182755784398	0.620493774922
0.605789296435	0.203341627759	0.607283254933
0.59692808945	0.167616357572	0.602733955566
0.593209515289	0.145437589008	0.576156387596
0.561564457587	0.175232166384	0.561028420018
0.594455441243	0.124232715452	0.588708970158
0.59922800246	0.134902271424	0.588150285057
0.542254294997	0.215647334031	0.540904812061
0.575096764088	0.254616892425	0.559541239992
0.561632326987	0.296688939707	0.557024624186
0.452939738317	0.243866078214	0.456546487679
0.637362637363	0.363922048447	0.643716958207
0.375	0.25	0.4
