t-model-nmf	fix-model-nmf	jppcf
0.471172790488	0.447737600858	0.441987156055
0.408496256002	0.291961366174	0.416475662936
0.379901155754	0.153470379941	0.386768573407
0.43361106105	0.196710224077	0.430207815613
0.259599870872	0.204309018408	0.276189177433
0.39164004203	0.0822360862793	0.385101882721
0.377702440387	0.0873859502117	0.396983641912
0.319455250019	0.0664287360019	0.340833463803
0.269332976266	0.077106705831	0.29701421557
0.229868547424	0.08829973716	0.237970592082
0.274038791859	0.0694000723351	0.289657135771
0.393533251601	0.0821451810435	0.397298437444
0.43131058493	0.112766454656	0.417930523844
0.544494644148	0.246811550325	0.529882087892
0.447913627584	0.214516941528	0.445925074038
0.5	0.193939393939	0.466666666667
0.604029304029	0.355128205128	0.637362637363
0.55	0.35	0.5
