t-model-nmf	fix-model-nmf	jppcf
0.485336972559	0.468922352956	0.460389452064
0.428900807302	0.334129041177	0.434533606022
0.397818704858	0.185581389719	0.403069429667
0.465912282756	0.266111160348	0.473858142985
0.319990083945	0.264108682041	0.338666925096
0.451463415544	0.105535376227	0.44067730191
0.427097552752	0.119055983935	0.449239494942
0.376990099885	0.0836358806653	0.399853220513
0.322846438961	0.0973431464604	0.356677119941
0.287166195156	0.118380700859	0.296428794311
0.325040506899	0.0905472715386	0.338466222573
0.442616379287	0.114648548332	0.443632597226
0.456855862662	0.152561219962	0.442708552503
0.549374030113	0.277041358717	0.531494991118
0.48151216548	0.294942420118	0.475093209455
0.5	0.245454545455	0.466666666667
0.619413919414	0.472405372405	0.668315018315
0.55	0.35	0.5
