t-model-nmf	fix-model-nmf	jppcf
0.9470683389	0.9470683389	0.916044103792
0.899488272287	0.889400160806	0.892121876772
0.865766186463	0.805571205801	0.827522476116
0.885542287169	0.820625051565	0.869701510021
0.806091841902	0.823820112347	0.818965087515
0.840159361157	0.735605753844	0.829117695565
0.837693251137	0.701510914697	0.83408726721
0.797062781622	0.638562832955	0.814422918722
0.799005104297	0.64857202093	0.809613716252
0.799216483641	0.640420564139	0.806001116519
0.776435844986	0.57275095946	0.781391413972
0.794935452273	0.661201347477	0.777578194941
0.807701372367	0.759060235831	0.794073596721
0.77380518669	0.802693379394	0.787455407672
0.881658066473	0.822857689478	0.856904244672
0.777272727273	0.769696969697	0.828787878788
0.889377289377	0.943650793651	0.921428571429
0.7	0.7	0.8
