t-model-nmf	fix-model-nmf	jppcf
0.700379985553	0.70469255494	0.68144039314
0.668988033787	0.651973317742	0.670621197005
0.601838177591	0.461973585989	0.612856670776
0.687135187921	0.58222293672	0.67366570327
0.605852529966	0.585059024261	0.626081945334
0.686624336243	0.354106875063	0.670456845924
0.652490869607	0.352628637669	0.663384762498
0.613509950367	0.280001747746	0.646253364044
0.590620351151	0.289238596366	0.623599056349
0.566129137578	0.31589966925	0.585268520776
0.564147851747	0.249775990072	0.581636151482
0.617769168391	0.318888983275	0.620702627148
0.607559829861	0.446316043596	0.602714093378
0.62249515197	0.581111450782	0.618537053038
0.675808681007	0.580731825845	0.673432855427
0.643939393939	0.548484848485	0.618181818182
0.755677655678	0.78431013431	0.785989010989
0.6	0.45	0.65
