t-model-nmf	fix-model-nmf	jppcf
0.957812123932	0.950141668595	0.929465782241
0.910340011268	0.908014247276	0.897117012376
0.896108200185	0.871240649031	0.887224607801
0.922904550258	0.832437841466	0.890244862106
0.821260128907	0.826401471973	0.841932676782
0.865542347609	0.75968901502	0.867045525742
0.861888967819	0.714143952484	0.856295050435
0.830377729565	0.672092712014	0.85014459934
0.826285108853	0.658540626863	0.847045009933
0.831268630144	0.663044235484	0.835311600052
0.817062314103	0.645810693046	0.823751070577
0.844892313137	0.718103624048	0.822408140463
0.883717830414	0.805883252225	0.865069485155
0.932980166264	0.867635589777	0.92028230391
0.977188658755	0.877230634189	0.928318613563
0.964031620553	0.820553359684	0.937549407115
1.0	0.946988304094	1.0
0.897777777778	0.855555555556	0.92
0.0	0.0	0.0
