t-model-nmf	fix-model-nmf	jppcf
0.919467173443	0.91018818286	0.868061207505
0.857962652121	0.828480646794	0.849883657339
0.807652519521	0.746187335686	0.782945359252
0.835964077578	0.732496116573	0.839815398189
0.766387937584	0.777311078967	0.779481553111
0.81063323603	0.648210850207	0.797511665496
0.799996334183	0.641487454801	0.798655828606
0.764878305284	0.550525895	0.777244977968
0.748406943441	0.555176252801	0.760757311467
0.748896169452	0.547652471007	0.764409834789
0.728708923057	0.488936474328	0.732193802684
0.744738397151	0.576501471374	0.743057644495
0.782938270954	0.690705354977	0.756924674254
0.739038498464	0.749724143749	0.73093903273
0.849314652068	0.752839539909	0.803099380977
0.727272727273	0.642424242424	0.745454545455
0.839377289377	0.919932844933	0.890659340659
0.55	0.6	0.65
