t-model-nmf	fix-model-nmf	jppcf
0.490479849198	0.489148688557	0.475711267492
0.496128581533	0.414452243254	0.488167540525
0.536268179044	0.3386664143	0.542814316899
0.488636244798	0.305137059517	0.475472995442
0.506162506369	0.443240121278	0.488161528123
0.468880803813	0.219563464789	0.480007988236
0.448982230283	0.205746451811	0.454525464071
0.421270418027	0.197717104856	0.463239794883
0.42506388728	0.186176004068	0.458163496616
0.40161909208	0.211245603491	0.413645971102
0.422424368451	0.180579280008	0.446707265911
0.437090401558	0.17451682673	0.440306721818
0.454163097205	0.215538474737	0.470499124466
0.365020971267	0.176788105026	0.387519789117
0.390809962741	0.216909251754	0.397984018381
0.334676749371	0.238518657378	0.370255387241
0.304622239082	0.206186285546	0.391140933832
0.200525960269	0.179918191261	0.320202609805
