t-model-nmf	fix-model-nmf	jppcf
0.213688691721	0.197809273906	0.616564325081
0.528555917482	0.502592157854	0.55682156839
0.372998203222	0.351826384808	0.562573159187
0.425160086446	0.301171202596	0.517591839816
0.431691276121	0.295121516741	0.487832242526
0.12281562922	0.264106121652	0.523035300696
0.137748303189	0.277575761884	0.49473995432
0.133328053153	0.322078365382	0.561416780136
0.075	0.261263111556	0.465396146081
