t-model-nmf	fix-model-nmf	jppcf
0.910175853674	0.903325549072	0.885420571575
0.863170372072	0.846595187392	0.840499778124
0.843466132034	0.800949279005	0.829154405904
0.868884247636	0.785601406289	0.841741358506
0.800674404161	0.821748267793	0.804772413398
0.82067776883	0.735421551137	0.830589967918
0.812541305435	0.718097317483	0.808680071632
0.782046324731	0.656511616629	0.801179001441
0.783553516571	0.626689329721	0.800078059319
0.779667968377	0.624766538454	0.789323042287
0.767100960465	0.616703405035	0.762496577719
0.791520880254	0.660453067596	0.767775973187
0.828665579341	0.743942837104	0.802676983007
0.889941235477	0.79802635589	0.850830566782
0.916449021089	0.826408494539	0.874961312689
0.874308300395	0.732411067194	0.843280632411
0.983333333333	0.900350877193	0.989473684211
0.817777777778	0.591111111111	0.897777777778
0.0	0.0	0.0
