t-model-nmf	fix-model-nmf	jppcf
0.697865246171	0.708202408753	0.670010316547
0.681465708495	0.651832105629	0.666897423647
0.699348580881	0.651813200275	0.683499228961
0.735005549172	0.660057342925	0.721815545668
0.68347319405	0.665657954181	0.682748820352
0.719416622626	0.532686028872	0.72976522257
0.697331446894	0.512129709033	0.70286016959
0.674879645097	0.44811381056	0.703654734311
0.665438845373	0.409165107398	0.697478840908
0.653010785573	0.431095070713	0.670515095785
0.644035338704	0.40548357379	0.649520941531
0.655442362173	0.450833937679	0.6404789087
0.684485273468	0.568894007459	0.664596493245
0.764936650755	0.66652727805	0.73666711617
0.754687844051	0.672264580977	0.736236533351
0.71837944664	0.566600790514	0.660079051383
0.861988304094	0.687368421053	0.872865497076
0.724444444444	0.466666666667	0.806666666667
0.0	0.0	0.0
