t-model-nmf	fix-model-nmf	jppcf
0.545761637989	0.551197145525	0.543787515006
0.499144805011	0.486642199545	0.513311671583
0.509794678015	0.501025845623	0.544204148018
0.531503527337	0.479437515747	0.555555555556
0.458213745499	0.482242542848	0.471975341703
0.471603521232	0.324321115395	0.489685378583
0.438211958891	0.283294835068	0.468282681798
0.438076866639	0.250795810062	0.477954080418
0.427236087425	0.205800942037	0.456371865171
0.401364960748	0.284956078821	0.424206716371
0.396132331267	0.251992365541	0.40981559454
0.433545127516	0.239592192092	0.442984356955
0.456224109507	0.339768973256	0.434994984066
0.409136904762	0.326458333333	0.463824404762
0.415999075235	0.311387126674	0.430525596131
0.457762557078	0.423515981735	0.47602739726
0.475694444444	0.378472222222	0.538194444444
0.590909090909	0.386363636364	0.568181818182
