t-model-nmf	fix-model-nmf	jppcf
0.901960784314	0.893557422969	0.927170868347
0.91493601846	0.966698132998	0.932698762324
0.855049435028	0.951013922518	0.896135996772
0.843981481481	0.899675610985	0.895464852608
0.798340464482	0.870278712693	0.790320284607
0.842647254895	0.846505514851	0.853315904516
0.825554746469	0.818427833744	0.825533959377
0.759410451991	0.766482480297	0.803047200052
0.796939579578	0.777018474132	0.816613464404
0.809035375916	0.770907896807	0.804817448131
0.800125484342	0.755881307628	0.81046196759
0.839460249019	0.817235956354	0.826609921904
0.879067310602	0.828969487888	0.849771640412
0.86837797619	0.893928571429	0.881770833333
0.917197452229	0.813340410474	0.918259023355
