t-model-nmf	fix-model-nmf	jppcf
0.552681072429	0.565599573163	0.535347472322
0.501335696403	0.462346679006	0.516818879397
0.528220155551	0.506438476777	0.541497144569
0.520729402872	0.443414588057	0.532111363064
0.451244575535	0.468859781689	0.454495805032
0.469271999796	0.307927918462	0.461358149665
0.450500378894	0.277858770471	0.442341757186
0.424475786414	0.233388366975	0.453431113902
0.447731092502	0.221032615938	0.454205243874
0.395290887395	0.302859232006	0.412400957373
0.410255365933	0.267627387458	0.39803392735
0.438068583804	0.249082521583	0.434012692983
0.446077398957	0.309570531257	0.453601456518
0.435863095238	0.32880952381	0.429866071429
0.442540651139	0.348220958094	0.412283576296
0.446347031963	0.446347031963	0.448630136986
0.506944444444	0.319444444444	0.465277777778
0.568181818182	0.136363636364	0.568181818182
