t-model-nmf	fix-model-nmf	jppcf
0.269321061758	0.300850340136	0.293290649593
0.298686669618	0.264702546983	0.285691074904
0.367265267689	0.257716236212	0.373952601071
0.363362937768	0.208530171328	0.362934618292
0.230022225747	0.17879403795	0.232661324089
0.295814427045	0.105981264718	0.289107421222
0.271527934399	0.100640128232	0.264227777424
0.257281323809	0.103445674696	0.261521516923
0.255409027331	0.0921296780802	0.26342217936
0.196825015492	0.138995757337	0.227394326823
0.229776687921	0.103405547163	0.214601227698
0.265715093215	0.111228841229	0.267647805148
0.319511165077	0.180817378369	0.31357761326
0.293913690476	0.147291666667	0.320744047619
0.268198362147	0.165314338881	0.268678596704
0.196347031963	0.262557077626	0.254566210046
0.333333333333	0.236111111111	0.357638888889
0.204545454545	0.136363636364	0.295454545455
