t-model-nmf	fix-model-nmf	jppcf
0.664359076964	0.672942510337	0.635984393758
0.592118411768	0.6072634028	0.621206492068
0.61608014161	0.606929616993	0.61261831389
0.591957986898	0.547408037289	0.587531494079
0.537455377741	0.575710355357	0.534318908815
0.544930133102	0.432034540583	0.533275310411
0.527621287197	0.402921431334	0.515350327993
0.513335925529	0.363288012375	0.528091684138
0.525065946351	0.332163233989	0.542310244886
0.485152795602	0.382300043335	0.49731803197
0.480360429057	0.370389171154	0.475732744891
0.512620509091	0.354861710597	0.517698849169
0.53728988157	0.409186383713	0.549677623454
0.522425595238	0.413288690476	0.529449404762
0.531531985354	0.427918507536	0.54742532768
0.503424657534	0.543378995434	0.501141552511
0.576388888889	0.361111111111	0.555555555556
0.568181818182	0.340909090909	0.568181818182
