t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.424779485106	0.41825833954	0.793249599583	0.515540038612
0.719373947739	0.747085860792	0.765926068114	0.281053871212
0.540451148433	0.643658746478	0.735284088781	0.302371447737
0.566184600771	0.538791443925	0.714587677915	0.228746964839
0.591236185049	0.529574374232	0.676030443725	0.188487132574
0.185555940006	0.562743560379	0.676308076713	0.19809807316
0.289778492825	0.645888181456	0.650913300894	0.331745082095
0.206152073733	0.619223843659	0.727336192183	0.442719320703
0.15	0.35	0.75	0.45
