t-model-nmf	fix-model-nmf	jppcf
0.660121045415	0.656129769225	0.617154118905
0.604505935481	0.597004016093	0.590550511675
0.617553832881	0.5810337777	0.630469220341
0.588430817624	0.493908072063	0.576970016769
0.512817413643	0.520397875411	0.526579641331
0.515293835651	0.347908860556	0.532689986913
0.486954687416	0.336635670392	0.513939405194
0.436225980874	0.287531451061	0.487788363445
0.430041661673	0.284243073148	0.453655617741
0.414851363606	0.317308852829	0.448150768006
0.403893341048	0.291201327163	0.435697877985
0.485463461999	0.332530298584	0.486250419714
0.495798575586	0.393656537165	0.532828849916
0.487898319826	0.423094881665	0.479094780891
0.470440859201	0.461690368086	0.478123791239
0.45124281174	0.480705132447	0.524125064268
0.445394620811	0.477444885362	0.539977954145
0.385814668423	0.469696969697	0.511638120334
