t-model-nmf	fix-model-nmf	jppcf
0.564472470311	0.554950884505	0.550695706014
0.546601325225	0.441578629538	0.531904632953
0.469308093141	0.265968926233	0.466177737346
0.533561660646	0.318928372913	0.53069423924
0.525405628008	0.471113196462	0.534835984164
0.560456274243	0.230885014816	0.556059740059
0.541462507959	0.230627132935	0.570402683748
0.525211903757	0.20860741211	0.540940116205
0.495024043391	0.228664485983	0.518107218441
0.459977727777	0.24832826663	0.472734448087
0.49119103867	0.193701682155	0.506625347753
0.529569038337	0.198979326536	0.54292034449
0.543533307077	0.260995733535	0.548764148165
0.588124288669	0.310526200051	0.572060255558
0.568914315988	0.354383720007	0.533620593533
0.509192320406	0.235208179102	0.503668791007
0.688879364279	0.493032034546	0.642349966378
0.369344388919	0.269906948114	0.400852592707
