t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.219122467609	0.210306996951	0.608399569481	0.622440139519
0.527150146605	0.499155333108	0.568549805634	0.496320622636
0.359106631589	0.335648647425	0.58377975424	0.516466136625
0.426336069373	0.27970686525	0.533614492919	0.455039112317
0.429705858387	0.269454664278	0.493620487543	0.432429059606
0.0980338500542	0.239768072684	0.542987879786	0.478827714799
0.123906025054	0.261761895338	0.498902158128	0.47538373156
0.116305406183	0.300052618706	0.510597600366	0.510663438663
0.075	0.213092975357	0.459001566333	0.375
