t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.129465663553	0.127114791985	0.571497906708	0.105324385406
0.486660736652	0.425798720706	0.502489293438	0.0690999557674
0.30526751949	0.231516098186	0.542805199614	0.0574129241409
0.372846731376	0.185417425914	0.469392834976	0.0599553044903
0.367409950947	0.169241128636	0.426710628604	0.0495278161527
0.0496610567775	0.151246618435	0.507420930468	0.0571010071175
0.06770995671	0.160910082973	0.481926046176	0.0468829927396
0.095	0.213655060591	0.495530807305	0.00699557229685
0.05	0.15	0.366666666667	0.075
