t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.19148331616	0.185680407997	0.61089088446	0.464201888276
0.525971335541	0.49923098206	0.579646715098	0.255901170863
0.362205257909	0.334299279048	0.580768070552	0.278490516001
0.433415235457	0.276071692884	0.526209910492	0.220788196171
0.432642190374	0.271547558941	0.493700674204	0.188232851408
0.100920389541	0.237317723904	0.545347213504	0.193150799881
0.126422194401	0.276624802805	0.506827120127	0.33367115863
0.118011947755	0.298669558487	0.520120435671	0.36782375721
0.075	0.246597987462	0.419395091235	0.346533827904
