t-model-nmf	fix-model-nmf	jppcf
0.461123258486	0.455901474972	0.453443352222
0.447662834638	0.314428573772	0.412459705233
0.384944984625	0.161296028853	0.384225895062
0.434259412334	0.195036693269	0.445510784514
0.391243165033	0.342582363517	0.402507409727
0.435377597351	0.109643103732	0.441230824309
0.420228114009	0.119581439791	0.446587726379
0.385539544577	0.0958985316768	0.408632486812
0.343988054895	0.101363910216	0.369592294856
0.297731290969	0.116293374039	0.314462982627
0.348670861173	0.0895915253901	0.368890148634
0.429616646081	0.0978057766916	0.428824617941
0.465079818522	0.145286558465	0.447080153221
0.539617884047	0.209804383949	0.513367321947
0.504681575374	0.260536651166	0.448144962654
0.446908664467	0.176200150208	0.47895207842
0.623303221897	0.3846326186	0.626995215265
0.387210688373	0.21592220157	0.336885768936
