t-model-nmf	fix-model-nmf	jppcf
0.872198879552	0.865196078431	0.867146858743
0.844971760599	0.859209656433	0.828104360153
0.78874734023	0.822677287402	0.793763298848
0.778727324263	0.787531494079	0.809200995213
0.679929204884	0.780509953766	0.686341858542
0.715870815632	0.728819871	0.727688513542
0.699546105663	0.699831265604	0.688866783739
0.655044854579	0.640233292054	0.718276923687
0.673064668122	0.640313516821	0.7208128077
0.687414785237	0.66062466326	0.700908795018
0.642086397578	0.642419002561	0.676674960566
0.683040517893	0.672801337948	0.671890243508
0.684554377181	0.708828852113	0.702524197546
0.60587797619	0.728214285714	0.704047619048
0.661197436675	0.723764027904	0.747797142702
0.627853881279	0.777397260274	0.724885844749
0.677083333333	0.833333333333	0.763888888889
0.621212121212	0.628787878788	0.772727272727
