t-model-nmf	fix-model-nmf	jppcf
0.286948112578	0.285644257703	0.277204215019
0.290634458928	0.236927646509	0.283819447163
0.381110438526	0.229326405704	0.37813440091
0.374381141345	0.224011085916	0.34188712522
0.228830785001	0.172544639771	0.218106322943
0.314926058511	0.115434907552	0.321790806291
0.267598601045	0.10929394375	0.275248838175
0.25100167925	0.103108107095	0.284318300051
0.235037699837	0.101084786759	0.258011978603
0.197904044214	0.128146024411	0.220504159471
0.229962869599	0.108349343657	0.233999161917
0.270374147874	0.110443320443	0.270746201481
0.303828536325	0.168527187716	0.299945296793
0.282038690476	0.117708333333	0.322619047619
0.230951992098	0.150146739319	0.230926716596
0.254566210046	0.239726027397	0.286529680365
0.288194444444	0.243055555556	0.322916666667
0.227272727273	0.0454545454545	0.363636363636
