t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.147086845821	0.122148993048	0.580081470122	0.34374740812
0.487578123921	0.434150398163	0.543423845706	0.156547393911
0.32027840243	0.258858297622	0.548888330346	0.21701024873
0.381884295077	0.192348303991	0.487979006873	0.134347613946
0.377660441655	0.184827779399	0.439904594797	0.121798672959
0.0560659674644	0.156560232531	0.52005965444	0.122083058693
0.06024965563	0.183109238224	0.482049871227	0.197372280274
0.096023695106	0.222284230184	0.48423301983	0.277378392217
0.075	0.231546487679	0.4	0.325
