t-model-nmf	fix-model-nmf	jppcf
0.528766775477	0.526562095297	0.873999845282
0.781977001114	0.815929001406	0.825764755782
0.641246219947	0.757274826965	0.81095615573
0.651647513016	0.661831030801	0.791738166487
0.683631248428	0.655596056655	0.775149788266
0.271188631964	0.683988707139	0.770209517189
0.545963317608	0.742846045605	0.737745144077
0.543959421403	0.75883495477	0.81657791432
0.55	0.55	0.75
