t-model-nmf	fix-model-nmf	jppcf
0.91333358269	0.910480819835	0.886483936327
0.863974140252	0.837039727715	0.843609837187
0.84808719985	0.800044387381	0.84167525339
0.871348926327	0.777077065448	0.856177869661
0.798938839932	0.822457428469	0.810625112076
0.827986035687	0.740576280789	0.822079846102
0.810719838748	0.710120685279	0.805430824668
0.79405449385	0.659655882087	0.798756083508
0.786574468152	0.632355574764	0.801975643711
0.786262292362	0.628325208428	0.788396140543
0.759557219496	0.622893992316	0.768218252566
0.787376444338	0.645799863321	0.781809194988
0.840916889651	0.748605130777	0.807086192604
0.884556664878	0.809513708966	0.853956155141
0.911218729427	0.83196336082	0.881321016413
0.878458498024	0.677865612648	0.852371541502
0.988888888889	0.886169590643	1.0
0.786666666667	0.635555555556	0.848888888889
0.0	0.0	0.0
