t-model-nmf	fix-model-nmf	jppcf
0.286127784447	0.264539148993	0.290229425103
0.292278503628	0.242061902855	0.292994274834
0.38515267689	0.264294121603	0.352776249175
0.326795162509	0.221101033006	0.338202317964
0.222067859265	0.181565119436	0.211993391548
0.312816310474	0.134252970471	0.311231115913
0.280892610652	0.110774792622	0.268759900418
0.2571553415	0.105599161641	0.27854085441
0.227580561194	0.099848338187	0.255309189167
0.205899610749	0.135036739916	0.226340285952
0.2179935657	0.106657407707	0.236470680493
0.262826555327	0.106971121971	0.25829009579
0.298997880658	0.160538088257	0.293460035405
0.254538690476	0.152916666667	0.318869047619
0.221397851971	0.185773179404	0.24438300553
0.251141552511	0.269406392694	0.245433789954
0.236111111111	0.170138888889	0.267361111111
0.181818181818	0.0909090909091	0.363636363636
