t-model-nmf	fix-model-nmf	jppcf
0.469734633186	0.463735311208	0.463502824397
0.462674784421	0.347362359234	0.439013481715
0.413448257237	0.202329917397	0.413527231509
0.476582543213	0.238530873808	0.473565274236
0.524526223097	0.457339747929	0.523867385162
0.54765019098	0.158330600615	0.510557122091
0.51548815835	0.170382509957	0.536625396039
0.493992149204	0.135226507423	0.494511529168
0.475503259233	0.124118859043	0.463341675719
0.424342117877	0.1405795086	0.434590553194
0.466127093895	0.109814300566	0.468585846236
0.497305920649	0.125582131237	0.498829614328
0.496279653341	0.18861847662	0.489650057644
0.552366947876	0.268144306335	0.530795198421
0.535468213275	0.283992892977	0.512094301834
0.443154374696	0.183569683661	0.447688535642
0.623261655916	0.399695203325	0.62535975058
0.385786575986	0.268688442253	0.357701624885
