t-model-nmf	fix-model-nmf	jppcf
0.542534555646	0.530162949707	0.51756986953
0.551544518403	0.412934890186	0.534365024536
0.464245797027	0.245502904924	0.458029371632
0.529475815479	0.303316294519	0.521661925638
0.629833621619	0.537562856244	0.642694450239
0.643073107674	0.214067243428	0.626401838461
0.614453574604	0.242627789825	0.637698181713
0.623811357327	0.197873052181	0.63613442944
0.618421276471	0.190865681169	0.629924923944
0.578844912327	0.217066124657	0.595437804731
0.606032227699	0.156522146471	0.607722147798
0.607763841349	0.169302718805	0.60883082232
0.564753509017	0.25673379257	0.555294731257
0.571206337703	0.304011185433	0.571340685083
0.573571043996	0.323690330058	0.552572352654
0.503300077271	0.222409135418	0.459701750698
0.658075828202	0.336045995894	0.664331691279
0.389453241316	0.2	0.375
