t-model-nmf	fix-model-nmf	jppcf	jppcf_with_topic
0.114176324505	0.127306986492	0.511559669039	0.607145601413
0.412499637088	0.391941833178	0.475312397878	0.571982939983
0.257353346781	0.206740158025	0.460244593307	0.573377530857
0.312177874102	0.15772429699	0.395351692181	0.513581729057
0.30431010273	0.144343096506	0.353982023214	0.486038245932
0.0538994114899	0.134374508719	0.444814996442	0.53485054884
0.0736150134979	0.170609289501	0.446071191737	0.496476373202
0.0905026906407	0.235331984019	0.47845827299	0.527695407424
0.05	0.226542207792	0.377036052009	0.432344996783
